species	sample_1	sample_2	number_of_changes	opportunities	change_rate	mouse_1	mouse_2	cage_1	cage_2	location_1	location_2	orientation	coarse_location_1	coarse_location_2	taxonomic_assignment
213184	Cec_1_1	Col_3_1	0	12700.0	0.0	1	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-873 sp002490635
213184	Cec_1_1	Col_3_2	0	12716.0	0.0	1	2	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-873 sp002490635
213184	Cec_3_2	Col_1_1	0	12718.0	0.0	2	1	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-873 sp002490635
211853	Col_1_3	Ile_3_1	0	47452.0	0.0	3	1	1	3	Colon	Ileum	Between host	Large intestine	Small intestine	CAG-485 sp002361215
213184	Cec_3_2	Col_1_2	0	12696.0	0.0	2	2	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-873 sp002490635
213184	Cec_3_2	Col_1_3	0	12700.0	0.0	2	3	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-873 sp002490635
213184	Cec_3_2	Col_2_2	0	12657.0	0.0	2	2	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-873 sp002490635
213184	Cec_3_2	Col_2_3	0	12707.0	0.0	2	3	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-873 sp002490635
213184	Cec_3_2	Col_3_1	0	12699.0	0.0	2	1	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-873 sp002490635
213184	Cec_3_2	Col_3_2	0	12718.0	0.0	2	2	3	3	Cecum	Colon	Within host	Large intestine	Large intestine	CAG-873 sp002490635
213184	Cec_1_1	Col_1_1	0	12723.0	0.0	1	1	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	CAG-873 sp002490635
213184	Cec_1_1	Cec_3_2	0	12721.0	0.0	1	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	CAG-873 sp002490635
211853	Col_3_2	Ile_3_1	0	47409.0	0.0	2	1	3	3	Colon	Ileum	Between host	Large intestine	Small intestine	CAG-485 sp002361215
211853	Col_3_1	Ile_3_1	0	47435.0	0.0	1	1	3	3	Colon	Ileum	Within host	Large intestine	Small intestine	CAG-485 sp002361215
211853	Col_3_1	Col_3_2	0	47514.0	0.0	1	2	3	3	Colon	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Col_2_3	Ile_3_1	0	47438.0	0.0	3	1	2	3	Colon	Ileum	Between host	Large intestine	Small intestine	CAG-485 sp002361215
211853	Col_2_3	Col_3_2	0	47501.0	0.0	3	2	2	3	Colon	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Col_2_3	Col_3_1	0	47532.0	0.0	3	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Col_2_2	Ile_3_1	0	47420.0	0.0	2	1	2	3	Colon	Ileum	Between host	Large intestine	Small intestine	CAG-485 sp002361215
211853	Col_2_2	Col_3_2	0	47476.0	0.0	2	2	2	3	Colon	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Col_2_2	Col_3_1	0	47501.0	0.0	2	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Col_2_2	Col_2_3	0	47501.0	0.0	2	3	2	2	Colon	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Col_2_1	Ile_3_1	0	47432.0	0.0	1	1	2	3	Colon	Ileum	Between host	Large intestine	Small intestine	CAG-485 sp002361215
211853	Col_2_1	Col_3_2	0	47503.0	0.0	1	2	2	3	Colon	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Col_2_1	Col_3_1	0	47526.0	0.0	1	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Col_2_1	Col_2_3	0	47518.0	0.0	1	3	2	2	Colon	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Col_2_1	Col_2_2	0	47502.0	0.0	1	2	2	2	Colon	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
213999	Cec_1_3	Col_1_2	0	86788.0	0.0	3	2	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_1_3	Col_1_3	0	86388.0	0.0	3	3	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_1_3	Col_2_1	0	86932.0	0.0	3	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_3	Col_3_2	0	86339.0	0.0	3	2	1	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_2	Col_3_2	0	86760.0	0.0	2	2	1	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_2	Col_3_3	0	86845.0	0.0	2	3	1	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_3	Col_2_1	0	86407.0	0.0	3	1	1	2	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_3	Col_2_2	0	86346.0	0.0	3	2	1	2	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_3	Col_2_3	0	86383.0	0.0	3	3	1	2	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_3	Col_3_1	0	86331.0	0.0	3	1	1	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_3	Col_3_3	0	86371.0	0.0	3	3	1	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_2_2	Col_3_2	0	86737.0	0.0	2	2	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_2_1	Col_2_2	0	86805.0	0.0	1	2	2	2	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_2_1	Col_2_3	0	86930.0	0.0	1	3	2	2	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_2_1	Col_3_1	0	86713.0	0.0	1	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_2_1	Col_3_2	0	86958.0	0.0	1	2	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_2_1	Col_3_3	0	87143.0	0.0	1	3	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_2_2	Col_2_3	0	86656.0	0.0	2	3	2	2	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_2	Col_3_1	0	86525.0	0.0	2	1	1	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_2	Col_2_3	0	86818.0	0.0	2	3	1	2	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_2	Col_2_2	0	86562.0	0.0	2	2	1	2	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_2	Col_2_1	0	86791.0	0.0	2	1	1	2	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_2	Col_1_3	0	86349.0	0.0	2	3	1	1	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_1	Col_3_3	0	87059.0	0.0	1	3	1	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_1	Col_3_2	0	86931.0	0.0	1	2	1	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_1	Col_3_1	0	86715.0	0.0	1	1	1	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_1	Col_2_3	0	86782.0	0.0	1	3	1	2	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_1	Col_2_2	0	86672.0	0.0	1	2	1	2	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
100334	Cec_1_1	Cec_2_1	0	109600.0	0.0	1	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	Adlercreutzia caecimuri
213999	Col_1_1	Col_1_3	0	86271.0	0.0	1	3	1	1	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_1_1	Col_1_2	0	86690.0	0.0	1	2	1	1	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_3	Col_3_3	0	86984.0	0.0	3	3	3	3	Cecum	Colon	Within host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_3	Col_3_2	0	86900.0	0.0	3	2	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_3	Col_3_1	0	86653.0	0.0	3	1	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_3	Col_2_3	0	86878.0	0.0	3	3	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_2_2	Col_3_1	0	86570.0	0.0	2	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_2_2	Col_3_3	0	86811.0	0.0	2	3	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_1_3	Col_2_2	0	86647.0	0.0	3	2	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
214912	Cec_1_1	Cec_3_1	0	100086.0	0.0	1	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Dorea sp000403475
214845	Cec_3_1	Cec_3_2	0	21373.0	0.0	1	2	3	3	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
214845	Cec_3_1	Cec_3_3	0	21270.0	0.0	1	3	3	3	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
214845	Cec_3_2	Cec_3_3	0	21267.0	0.0	2	3	3	3	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
214912	Cec_1_1	Cec_1_2	0	100053.0	0.0	1	2	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	Dorea sp000403475
214912	Cec_1_1	Cec_1_3	0	100121.0	0.0	1	3	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	Dorea sp000403475
214912	Cec_1_1	Cec_2_1	0	100209.0	0.0	1	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	Dorea sp000403475
214912	Cec_1_1	Cec_3_2	0	100217.0	0.0	1	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Dorea sp000403475
213999	Col_2_3	Col_3_1	0	86664.0	0.0	3	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
214912	Cec_1_1	Cec_3_3	0	99866.0	0.0	1	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Dorea sp000403475
214912	Cec_1_1	Col_1_2	0	99329.0	0.0	1	2	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	Dorea sp000403475
214912	Cec_1_2	Cec_1_3	0	99986.0	0.0	2	3	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	Dorea sp000403475
214912	Cec_1_2	Cec_2_1	0	100094.0	0.0	2	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	Dorea sp000403475
214912	Cec_1_2	Cec_3_1	0	99932.0	0.0	2	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Dorea sp000403475
214912	Cec_1_2	Cec_3_2	0	100058.0	0.0	2	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Dorea sp000403475
214845	Cec_2_1	Cec_3_3	0	21245.0	0.0	1	3	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
214845	Cec_2_1	Cec_3_2	0	21366.0	0.0	1	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
214845	Cec_2_1	Cec_3_1	0	21353.0	0.0	1	1	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
214845	Cec_1_3	Cec_3_3	0	21248.0	0.0	3	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
214845	Cec_1_3	Cec_3_2	0	21373.0	0.0	3	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
214845	Cec_1_3	Cec_3_1	0	21363.0	0.0	3	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
214845	Cec_1_3	Cec_2_1	0	21370.0	0.0	3	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
214845	Cec_1_1	Cec_3_3	0	21269.0	0.0	1	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
214845	Cec_1_1	Cec_3_2	0	21387.0	0.0	1	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
214845	Cec_1_1	Cec_3_1	0	21375.0	0.0	1	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
214845	Cec_1_1	Cec_2_1	0	21386.0	0.0	1	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
214845	Cec_1_1	Cec_1_3	0	21364.0	0.0	1	3	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	1XD42-69 sp003612565
213999	Col_3_2	Col_3_3	0	86995.0	0.0	2	3	3	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_3_1	Col_3_3	0	86753.0	0.0	1	3	3	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_3_1	Col_3_2	0	86730.0	0.0	1	2	3	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_2_3	Col_3_3	0	86950.0	0.0	3	3	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Col_2_3	Col_3_2	0	86844.0	0.0	3	2	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_3	Col_2_2	0	86683.0	0.0	3	2	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_3	Col_2_1	0	86985.0	0.0	3	1	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_3	Col_1_3	0	86394.0	0.0	3	3	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_2	Col_1_2	0	86593.0	0.0	2	2	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_1	Col_3_3	0	86956.0	0.0	1	3	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_2	Cec_2_3	0	86846.0	0.0	2	3	2	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_2	Cec_3_1	0	86717.0	0.0	2	1	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_2	Cec_3_2	0	86826.0	0.0	2	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_2	Cec_3_3	0	86791.0	0.0	2	3	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_2	Col_1_1	0	86670.0	0.0	2	1	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_2	Col_1_3	0	86386.0	0.0	2	3	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_3	Col_1_2	0	86832.0	0.0	3	2	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_2	Col_2_1	0	86775.0	0.0	2	1	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_2	Col_2_2	0	86542.0	0.0	2	2	2	2	Cecum	Colon	Within host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_2	Col_2_3	0	86676.0	0.0	2	3	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_2	Col_3_1	0	86625.0	0.0	2	1	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_2	Col_3_2	0	86714.0	0.0	2	2	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_2	Col_3_3	0	86799.0	0.0	2	3	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_1	Col_3_2	0	86880.0	0.0	1	2	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_1	Col_3_1	0	86718.0	0.0	1	1	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_1	Col_2_3	0	86863.0	0.0	1	3	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_1	Col_2_2	0	86679.0	0.0	1	2	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_1	Col_2_1	0	86947.0	0.0	1	1	2	2	Cecum	Colon	Within host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_1	Col_1_3	0	86400.0	0.0	1	3	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_1	Col_1_2	0	86750.0	0.0	1	2	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_1	Col_1_1	0	86879.0	0.0	1	1	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_1	Cec_3_3	0	86907.0	0.0	1	3	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_1	Cec_3_2	0	87033.0	0.0	1	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_1	Cec_3_1	0	86855.0	0.0	1	1	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_1	Cec_2_3	0	87010.0	0.0	1	3	2	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_1	Cec_2_2	0	86825.0	0.0	1	2	2	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_1_3	Col_3_3	0	86930.0	0.0	3	3	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_1_3	Col_3_2	0	86812.0	0.0	3	2	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_1_3	Col_3_1	0	86642.0	0.0	3	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_1_3	Col_2_3	0	86830.0	0.0	3	3	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_3	Cec_3_1	0	86918.0	0.0	3	1	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_3	Cec_3_2	0	87188.0	0.0	3	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_3	Cec_3_3	0	86921.0	0.0	3	3	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_1	Col_2_3	0	86820.0	0.0	1	3	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_3	Col_1_1	0	86842.0	0.0	3	1	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_2	Col_3_3	0	87218.0	0.0	2	3	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_2	Col_3_2	0	87063.0	0.0	2	2	3	3	Cecum	Colon	Within host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_2	Col_3_1	0	86811.0	0.0	2	1	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_2	Col_2_3	0	87033.0	0.0	2	3	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_2	Col_2_2	0	86958.0	0.0	2	2	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_2	Col_2_1	0	87169.0	0.0	2	1	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_2	Col_1_3	0	86440.0	0.0	2	3	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_2	Col_1_2	0	86892.0	0.0	2	2	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_2	Col_1_1	0	87098.0	0.0	2	1	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_2	Cec_3_3	0	87032.0	0.0	2	3	3	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_1	Col_3_3	0	86934.0	0.0	1	3	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_1	Col_3_2	0	86845.0	0.0	1	2	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_1	Col_3_1	0	86731.0	0.0	1	1	3	3	Cecum	Colon	Within host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_1	Col_2_2	0	86758.0	0.0	1	2	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_3	Col_1_1	0	86957.0	0.0	3	1	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_1	Col_2_1	0	86979.0	0.0	1	1	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_1	Col_1_3	0	86392.0	0.0	1	3	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_1	Col_1_2	0	86699.0	0.0	1	2	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_1	Col_1_1	0	86800.0	0.0	1	1	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_1	Cec_3_3	0	86870.0	0.0	1	3	3	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_3_1	Cec_3_2	0	87007.0	0.0	1	2	3	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_3	Col_3_3	0	87079.0	0.0	3	3	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_3	Col_3_2	0	86920.0	0.0	3	2	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_3	Col_3_1	0	86748.0	0.0	3	1	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_3	Col_2_3	0	86879.0	0.0	3	3	2	2	Cecum	Colon	Within host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_3	Col_2_2	0	86860.0	0.0	3	2	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_3	Col_2_1	0	87036.0	0.0	3	1	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_3	Col_1_3	0	86464.0	0.0	3	3	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
213999	Cec_2_3	Col_1_2	0	86780.0	0.0	3	2	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__COE1 (213999)
211853	Cec_3_2	Col_2_1	0	47485.0	0.0	2	1	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
211853	Cec_3_2	Col_1_2	0	47490.0	0.0	2	2	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	CAG-485 sp002361215
205567	Ile_1_2	Jej_1_3	0	163530.0	0.0	2	3	1	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
207550	Cec_1_1	Cec_1_2	0	189539.0	0.0	1	2	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
205567	Jej_2_1	Jej_3_2	0	164109.0	0.0	1	2	2	3	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_2_3	Jej_3_1	0	164105.0	0.0	3	1	2	3	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_2_3	Jej_3_2	0	163867.0	0.0	3	2	2	3	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_3_1	Jej_3_2	0	164075.0	0.0	1	2	3	3	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_3_1	Jej_3_3	0	162223.0	0.0	1	3	3	3	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_3_2	Jej_3_3	0	162054.0	0.0	2	3	3	3	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
207550	Cec_1_1	Cec_1_3	0	188849.0	0.0	1	3	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_1	Col_1_3	0	189149.0	0.0	1	3	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_1	Cec_2_1	0	189726.0	0.0	1	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_1	Cec_2_2	0	189083.0	0.0	1	2	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_1	Cec_2_3	0	189100.0	0.0	1	3	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_1	Cec_3_1	0	189451.0	0.0	1	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_1	Cec_3_2	0	189461.0	0.0	1	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
207550	Cec_1_1	Cec_3_3	0	189127.0	0.0	1	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA3282 (207550)
205567	Jej_2_1	Jej_3_1	0	164435.0	0.0	1	1	2	3	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_2_1	Jej_2_3	0	164102.0	0.0	1	3	2	2	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_1_3	Jej_3_2	0	163870.0	0.0	3	2	1	3	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Jej_1_3	Jej_3_1	0	164092.0	0.0	3	1	1	3	Jejunum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
