100304
128185
102755
101378
106607
142728
120896
108620
147157
144272
140429
139947
138779
137981
137890
136088
134971
134556
133606
132071
131092
131023
130755
128931
128586
125707
123542
122879
120085
119889
117030
116464
112163
109339
108600
108556
107401
107243
107220
106616
104216
